,ID,ID collecteur,Date de début,Date de fin,Q1,Q3,Q4,Q4-text,Q5,Q5-text,Q6,Q6-text,Q7,Q8,Q9,Q10,Q11,Q12
298,6183226382,156443487,2017-05-05 09:34:03,2017-05-05 09:39:06,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Je pense que Macron va faire évoluer évoluer la France,Oui,Marine Le Pen est raciste et on veut pas de ça,Oui,Oui en espérant qu'il changera beaucoup de choses
299,6183225757,156443487,2017-05-05 09:33:27,2017-05-05 09:38:30,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Grace a marine le pen les francais pourrons avoir du travaille et y aura moins de probleme et france avec les atent ta,Oui,Il pense que la france serait plus tranquil une foix que le tri sera fait,Oui,Elle pourra metre les franc et sela et mieux et sera moins cher pour nous les francais
300,6183225650,156443487,2017-05-05 09:33:41,2017-05-05 09:36:34,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Car elle a un bon programme et que elle peu nous sortir du gouffre financier,Oui,Par ce que on en a marre de président qu'il ne servent à rien et qu'il faut que sa bouge,Oui,Elle seule peut faire bouger les choses 
301,6183224137,156443487,2017-05-05 09:30:53,2017-05-05 09:33:51,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,
302,6183223619,156443487,2017-05-05 09:31:15,2017-05-05 09:59:29,Oui,Poutou,Oui,,Très sûr,,Emmanuel Macron,,Macron,"Je choisis de voter Macron en réalité par dépit puisque pour moi ni Macron, ni Lepen à sa place en tant que président.  Mais c'est sûr que si Marine Lepen passe en est tous foutus.",Non,"Pour certains de mes amis, ils veulent voter Lepen à cause des immigrés car pour eux ils ne trouvent pas normal qu'ils y en aient tellement qui viennent en France alors qu'ils sont en guerre.  A vrai dire, nous aurions été à leurs places, on aurait fait pareil que eux.   On se serait enfuis de notre pays c'est l'instinct de survie.  Le fn traite les étrangers et les immigrés comme si ils étaient supérieures d'eux mais ce qu'ils comprennent pas c'est qu'on est tous égaux, ce n'est pas la couleur de peau, ses origines ou bien ses croyances qui comptent.",Non,"Peut importe qui on va voter, ce sera un mauvais président.    Même si Emmanuel Macron à un programme pour la sécurité, l'éducation, le travail, la culture, l'économie, etc.. qui pourrait nous aiders ça ne se fera pas à tout les coups."
303,6183221876,156443487,2017-05-05 09:29:30,2017-05-05 09:32:37,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Le pen pourquoi elle a de bonne IDE pour que la France marche mieu moi j'ai confidence en ellle,Oui,Il pence la même choce car elle a de bonne IDE pour que la France yaille mieu,Oui,
304,6183221408,156443487,2017-05-05 09:28:51,2017-05-05 09:31:16,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Car plus intelligent que maribe,Oui,Parceque il le trouve très intelligent ,Oui,Car cest un banquier 
305,6183221045,156443487,2017-05-05 09:28:03,2017-05-05 09:29:28,Non,,Non,,Très sûr,,Marine Le Pen,,,,,,,
306,6183215741,156443487,2017-05-05 09:22:27,2017-05-05 09:23:46,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
307,6183210739,156443487,2017-05-05 09:16:02,2017-05-05 09:21:39,Oui,Melenchon,Oui,,Très sûr,,Marine Le Pen,,Macron,Tout simplement parce que il a tous les riches et beaucoup de politiciens a ces côté,Non,Mais amis ne vont pas voter ou vote blanc ,Oui,Je pense que c'est un bon choix parce qu'elle et la pour le peuple et pour tous ceux qui son n pauvre ni riche
308,6183210137,156443487,2017-05-05 09:15:57,2017-05-05 09:17:01,Oui,,Non,,Très sûr,,Blanc,Obama,,,,,,
309,6183208612,156443487,2017-05-05 09:13:37,2017-05-05 09:16:33,Oui,Le Pen,Je ne sais pas,,Pas sûr,,Marine Le Pen,,Le Pen,Je ne sais pas du tout. Tout dépend ce que les Français vote1,Oui,,Oui,
310,6183207867,156443487,2017-05-05 09:13:03,2017-05-05 09:14:22,Oui,Melenchon,Oui,,Cela dépend du candidat,,Blanc,deux bouffons ,,,,,,
311,6183206977,156443487,2017-05-05 09:10:53,2017-05-05 09:17:50,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,"Parce que je veux la France de pousser a, la bonne droit ",Oui,"Mes amis aussi comme moi ils veux la France poussr a, la bonne droit ",Oui,Pour moi la bonne choix pour la France c macron président 
312,6183206544,156443487,2017-05-05 09:11:17,2017-05-05 09:19:01,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,je pance que sa sera marine lepen qui passera parsque tout simplement emanuelle macron pete plus haut que son cul et pance qu'a lui comparer a marine lepan au moin elle veut faire bouger la france les soetir au maximum de la merde voula mon opinion,Oui,oh oui,Oui,comme je l'ai dit au deçu si marine lepen passe on sera beaucoup moin dans la merde 
313,6183206137,156443487,2017-05-05 09:11:09,2017-05-05 09:15:48,Oui,Macron,Oui,,Très sûr,,Blanc,C'est compliqué,Macron,Y la dit beaucoup trop sa peut arranger plusieurs personne et d'autre non après va til pouvoir tous appliquer c'est toujours la meme question,Oui,Ben après le débat c'est un peu compliqué,Non,C'est dur de vrement validée son choix car comme tout le temp on se pose des questions savoir si y'a tous qui sera mis en place et savoir si y va pas en faire trop
314,6183202924,156443487,2017-05-05 09:07:39,2017-05-05 09:18:09,Oui,Fillon,Oui,,Très sûr,,Marine Le Pen,,Macron,"Marine Le Pen fait trop peur avec ses idées d'extrême droite, que ce soit pour ma fermeture des frontières, ainsi ie plusieurs autres points concernant les entreprises notamment. Pourtant Emmanuel Macron est pour ma part loin d'être mieux. La libéralisation de l'économie française est pour moi un recul social malgré les bienfaits que cela puisse avoir. Il fait tout simplement moins peur aux Français. A choisir vaut mieux prendre le ""moins pire"" que le ""pire du pire"" ",Non,"Etant dans un milieu d'économistes, aucun ne pourrait voter contre Macron. Ils ne regardent que les aspects Economiques sans regarder les aspects social.",Non,Je sais que Marine Le Pen ne passera pas. Mon vote est avant tout un vote contre Emmanuel Macron et non un vote pour Marine Le Pen.
315,6183202648,156443487,2017-05-05 09:07:35,2017-05-05 09:10:57,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Parce que personne ne veut que Le pen tout le monde veut faire barrage ! ,Oui,Oui bien sûr nous sommes daccord.,Oui,Parce que je pense quelle a de bonnes idées un Bon programme qui minterpelle plus que Celui de Macron. 
316,6183199929,156443487,2017-05-05 09:04:01,2017-05-05 09:05:45,Oui,Melenchon,Je ne sais pas,,Je ne sais pas,,Emmanuel Macron,,Macron,,Oui,,Oui,
317,6183198286,156443487,2017-05-05 09:02:17,2017-05-05 09:12:55,Oui,Macron,Oui,,Pas sûr,,Emmanuel Macron,,Macron,"Il se trouve que Marine Le Pen, n'a pas vraiment de projet concret. Elle présente des idées qui soit ne peuvent pas être réalisés ou n'ont aucun sens, elle se contredit et elle attaque ses adversaires plutôt que de répondre aux questions qu'on lui pose.   Mâcon c'est différent, il a un projet et il a l'air de comprendre les français, il reste plus qu'à voir si il sera capable de tenir les promesses qu'il fait, de plus marine Le Pen pour moi et une personne qui veut renfermer la France sur elle-même alors que sans l'Europe je pense qu'on sera encore plus dans la misère qu'aujourd'hui. On a les pays voisins qui nous soutiennent et fermer les frontières ce serait comme dire ""rester chez vous"", après c'est mon point de vue et c'est pour ça que je préfère Macron même si on ne sait pas à quoi s'attendre exactement. ",Non,"Certains de mes amis pensent qu'il faudrait quitter l'Europe et revenir aux francs pour pouvoir remonter la pente, moi je pense l'inverse, la France est un pays en évolution, et je pense que revenir au francs ce serait effacer tout ce qu'on a pû construire ou créer ces 15 dernières années. ",Oui,
318,6183197206,156443487,2017-05-05 09:00:08,2017-05-05 09:10:29,Oui,Arthaud,Oui,,Je ne sais pas,,Emmanuel Macron,,Macron,"Mr Macron représente une génération dynamique, qui entreprend. Ses concepts de libre activité et d'ouverture sur l'Europe, sont une clé pour relancer l'économie et l'activité française.",Non,"Ils ne partagent pas les même idéaux politiques. Pour eux, la nécessité est de relancer l'économie nationale par des entreprises locales, favoriser le travail au sein de la France.",Oui,Il va contre les éléphants de ce système politique.  Du sang neuf.
319,6183195821,156443487,2017-05-05 08:59:04,2017-05-05 09:01:30,Oui,Melenchon,Oui,,Je ne sais pas,,Marine Le Pen,,Le Pen,,Non,,Non,
320,6183194575,156443487,2017-05-05 08:57:33,2017-05-05 09:03:34,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Trop de monde se focalise pour contre carré le FN sans écouter aucun des 2 programmes. Cette campagne a été n'importe quoi on a pas parler de ce que voulait faire les candidats mais on nous a formaté sur leur défaut et vie privé. ,Oui,Sur le principe on est d'accord. Les médias nous formate et ne laisse surtout pas choisir en notre âme et conscience. ,Oui,C'est la seule qui parle des vrais problèmes et qui nous montre les défauts de notre gouvernement actuel et passé.er surtout Marine le pen elle a un programme pour la défense du pays 
321,6183193551,156443487,2017-05-05 08:56:18,2017-05-05 08:58:13,Non,Le Pen,Non,,Autre (veuillez préciser),Je suis perdu ,Blanc,Je suis perdu ,,,,,,
322,6183191516,156443487,2017-05-05 08:52:46,2017-05-05 08:59:12,Oui,Melenchon,Oui,,Autre (veuillez préciser),Je vote pas FN ni connard de Macron ,Blanc,Je vote pas pour deux tête de cons! ,Macron,Franchement les gens sont CON. Sa va être tendu mais j'espère de tout coeur que Marine passera pas !,Oui,,Oui,Sélectionner personne au jour d''aujourd'hui je pense qu'il y a rien de mieux..
323,6183190617,156443487,2017-05-05 08:52:08,2017-05-05 08:54:22,Non,Le Pen,Autre (veuillez préciser),Je n' est pas pu,Pas sûr,,Marine Le Pen,,,,,,,
324,6183186706,156443487,2017-05-05 08:49:09,2017-05-05 08:50:08,Oui,Melenchon,Oui,,Pas sûr,,Emmanuel Macron,,,,,,,
325,6183186295,156443487,2017-05-05 08:48:16,2017-05-05 08:50:06,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,,Oui,,Oui,
326,6183183925,156443487,2017-05-05 08:44:03,2017-05-05 08:50:24,Oui,Cheminade,Oui,,Autre (veuillez préciser),Non ni l'un ni l'autre ne devrait être président de notre belle France qui a bien décliné depuis quelque années,Blanc,Ni l'un ni l'autre n'en sont capable,Le Pen,Je pense que les gens en ont tellement marre qu'il ne font plus bagage au FN sa n'a jamais était avec la gauche ,Oui,Oui dans la majorité c'est ce que nous pensons mais je pense quand même qu'il vaudrait mieux que le Pen passe et pas rotshilde euh Macron pardon ,Non,Aucun des deux choix ne serait bon mais aucun citoyens n'as voulu mettre la révolution en marche donc rien ne changera malheureusement
327,6183183197,156443487,2017-05-05 08:44:38,2017-05-05 08:46:16,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
328,6183179231,156443487,2017-05-05 08:40:11,2017-05-05 08:42:19,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,Je pense que marine le Pen ne pourra pas tout faire car elle ne sera pas seule mais sa serait bien que la France redeviennent France. 
329,6183176887,156443487,2017-05-05 08:37:03,2017-05-05 08:39:20,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Comme sa,Non,Comme sa,Oui,Comme sa
330,6183176296,156443487,2017-05-05 08:36:56,2017-05-05 08:38:29,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,
331,6183173383,156443487,2017-05-05 08:32:46,2017-05-05 08:34:17,Non,Hamon,Je ne sais pas,,Cela dépend du candidat,,Emmanuel Macron,,,,,,,
332,6183171824,156443487,2017-05-05 08:31:07,2017-05-05 08:35:11,Oui,Macron,Oui,,Très sûr,,Marine Le Pen,,Macron,Vue la France a peur du changement et de mètre une femme au pouvoir,Non,Vue il sont du FN et que de basse je suis de gauche mes la je change ,Oui,Vue faut la France chance et montré qu'on peut avanc
333,6183170867,156443487,2017-05-05 08:30:05,2017-05-05 08:36:07,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Car tout les médias assassiner la réputation de Marine Le Pen en la comparant à son père Jean Marie.Et ils sont tous en faveur de macron,Oui,La plupart de mes amis font parti des réseaux sociaux sur lesquels je suis inscrit et en ont marre des différents partis ayant été au pouvoir auparavant,Oui,Car on à jamais essayé l'extrême droite et Mme le Pen à vraiment l'air de se soucier des classes moyennes et de la France du bas
334,6183169157,156443487,2017-05-05 08:28:30,2017-05-05 08:30:27,Oui,Le Pen,Oui,,Pas sûr,,Marine Le Pen,,Macron,Vu les interviews à la télé ,Oui,Pour faire le tri ,Oui,Faire du tri 
335,6183167631,156443487,2017-05-05 08:25:39,2017-05-05 08:30:02,Oui,Le Pen,Oui,,Pas sûr,,Marine Le Pen,,Macron,Macron joue bien son jeux tous le monde va tomber dans,Oui,Il pense que le Pen et raciste pas du tous,Oui,Bien sûr 
336,6183165825,156443487,2017-05-05 08:24:00,2017-05-05 08:37:05,Oui,Melenchon,Oui,,Pas sûr,,Marine Le Pen,,Macron,"Macron puisque le gouvernement actuel demande que les électeurs votent Macron, il est le favoris sur tous les médias même s'il représente le précédent quinquennat ou bien qu'il à des airs de Sarkozyste. Et enfin, les électeurs ont peur du changement que Le Pen pourrait apportait. Ils ont peur de son attitude et de son nom. ",Oui,Ils pensent que Marine Le Pen est dangereuse. Pour eux Macron est un choix par défaut et de sécurité pour notre avenir. Ils ont peur de l'inconnu que porte Marine Le Pen. Macron est un vote de raison.,Oui,"Marine Le Pen apporterait un véritable changement, un bouleversement de tout dont on ne connaît pas l'avenir et qui peut être serait bon en fin de quinquennat, mais c'est voté pour l'inconnu c'est peut être irresponsable, mais on ne peut pas juger sans avoir essayé."
337,6183163579,156443487,2017-05-05 08:21:12,2017-05-05 08:23:28,Oui,Melenchon,Oui,,Très sûr,,Blanc,Aucune confiance à c'est candidat,,,,,,
338,6183163161,156443487,2017-05-05 08:21:30,2017-05-05 08:22:19,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,
339,6183162553,156443487,2017-05-05 08:20:19,2017-05-05 08:21:38,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
340,6183151728,156443487,2017-05-05 08:07:31,2017-05-05 08:09:12,Non,Melenchon,Non,,Je ne sais pas,,Marine Le Pen,,,,,,,
341,6183149826,156443487,2017-05-05 08:05:45,2017-05-05 08:08:06,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,
342,6183147890,156443487,2017-05-05 08:03:21,2017-05-05 08:05:07,Oui,Macron,Oui,,Très sûr,,Marine Le Pen,,,,,,,
343,6183146272,156443487,2017-05-05 08:01:38,2017-05-05 08:06:32,Oui,Le Pen,Je ne sais pas,,Très sûr,,Marine Le Pen,,Macron,Je pence que ces Macron qui va gagner. Car la plupart des francais n comprenne pas que ces juste de l'arnaque et avec e qu'il nous dit qu'il faudrais qu'on soit d'accord pour le terrorisme à ça non on es en France on ne devrais pas accepter ceci ,Oui,Marine le Pen à de bonne  proposition​ pour les Français et on pence vraiment que ceci sera que meilleur pour notre si jolie pays ,Oui,Car marine le Pen et une personne beaucoup tros franche à notre avis dans ces propositions parfois dans l'exercer mes sont ossi que bonne pour remonter tous les Français 
344,6183137160,156443487,2017-05-05 07:50:15,2017-05-05 09:36:12,Oui,Melenchon,Oui,,Pas sûr,,Emmanuel Macron,,Macron,,Oui,,Non,
345,6183130308,156443487,2017-05-05 07:43:20,2017-05-05 07:45:35,Non,,Non,,Cela dépend du candidat,,Blanc,Rien à dire,,,,,,
346,6183122032,156443487,2017-05-05 07:33:20,2017-05-05 07:34:36,Non,Le Pen,Je ne sais pas,,Je ne sais pas,,Marine Le Pen,,,,,,,
347,6183103820,156443487,2017-05-05 07:06:43,2017-05-05 07:09:36,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,MACRON président il nous a convaincu et en veux du changement ,Oui,,Oui,
348,6183093211,156443487,2017-05-05 06:51:25,2017-05-05 06:59:14,Oui,Asselineau,Oui,,Autre (veuillez préciser),Abstention ,Blanc,Abstention ,,Aucun. Abstention nationale ,Oui,Aucun n à la connaissance et la valeur humaine pour diriger un pays et son peuple. Ne représentent en rien les valeurs de la France. ,Non,Asselineau le seul qui a la connaissance du poste et le seul qui rendra la liberté et souveraineté au peuple français en sortant de l Europe de l euro et de l otan
349,6183091621,156443487,2017-05-05 06:48:39,2017-05-05 06:52:37,Oui,,Autre (veuillez préciser),"Non, il y a aucun candidat qui m'intéresse ",Je ne sais pas,,Blanc,Aucun de leur programme m'intéresse ,Macron,Mme le pen passera pas présidente vu que la plupart des français ont peur du comportement de son père.,Oui,,Non,
350,6183091253,156443487,2017-05-05 06:49:07,2017-05-05 06:53:25,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Je pense que Marcrin vas remporter ces élections car malgré la peur des français Marine reste loin du futur avec toute sa campagne.,Oui,"Mes amis pensent comme moi car pour eux ils ont le même état d'esprit que moi, nous pouvons pas voter une personne qui vas nous réduire à une guerre",Non,Je pense que Jean Luc Mélanchon aurais été parfait à la tête de cette France en crise
351,6183089261,156443487,2017-05-05 06:45:56,2017-05-05 06:49:02,Oui,,Non,,Pas sûr,,Marine Le Pen,,Macron,Car macron est jeune et tout les électeurs fin presque de Mélenchon et Fillon sont du partit mouvement en marche ,Non,,Non,
352,6183089061,156443487,2017-05-05 06:45:46,2017-05-05 06:49:55,Oui,Melenchon,Non,,Je ne sais pas,,Blanc,Contre les idées de chacun ,Macron,Parce que la majorité est contre le Front national malgré que une grande majorité sont contre les idées de Macron c'est leur seul alternative pour ne pas avoir une république raciste.,Oui,Mes amis on tous comme moi des valeurs qui ne conviennent pas avec ce que propose les futurs président ,Non,Parce que ce que Macron veut faire ne réussira pas a la France 
