,ID,ID collecteur,Date de début,Date de fin,Q1,Q3,Q4,Q4-text,Q5,Q5-text,Q6,Q6-text,Q7,Q8,Q9,Q10,Q11,Q12,Q8-en,Q10-en,Q12-en,Q4-en,Q5-en,Q6-en
858,6181412383,156443487,2017-05-04 10:24:58,2017-05-04 10:29:39,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Marine le pen elle a des bonne idée qui pourrai nous aider,Non,Il me dise que le pen et raciste,Oui,Oui sais le bon choix pour la france,Marine pen it has good idea which can help us,He tell me that the pen and racist,Yes know the right choice for france,,,
859,6181412297,156443487,2017-05-04 10:26:03,2017-05-04 10:29:13,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Le Pen,Beaucoup de français sont à ses côté ,Non,Chacun son avi politique!!,Oui,Cela valide mes pensser,Many French are its side ,Each his political avi!!,This validates my pensser,,,
860,6181411627,156443487,2017-05-04 10:25:05,2017-05-04 10:27:01,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Non,,Oui,,,,,,,
861,6181411518,156443487,2017-05-04 10:25:14,2017-05-04 10:28:07,Oui,Melenchon,Oui,,Pas sûr,,Blanc,ni l'un ni l'autre ne correspond à mes attentes,Macron,,Oui,,Oui,,,,,,,Neither the other matches my expectations
862,6181411008,156443487,2017-05-04 10:25:13,2017-05-04 10:26:33,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
863,6181411007,156443487,2017-05-04 10:25:10,2017-05-04 10:28:26,Oui,Fillon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Marine Le Pen n est pas apte a gouverner et les extremes ne plaisent pas aux francais,Oui,Les idees de Mme Le Pen ne sont pas compatibles avec la France,Oui,Je n ainsi pas voter pour lui au premier tour mais je pense qu il est capable d etre un bon président ,Marine Le Pen n is not fit to govern and extremes not to like French,The ideas of Mrs Le Pen are not compatible with France,I n and not vote for him in the first round but I think that it is capable d be a good president ,,,
864,6181410383,156443487,2017-05-04 10:24:33,2017-05-04 10:34:56,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Je pense que face à Mr  Macron les Français vont sûrement se réveiller et voteront Mme Le Pen si ils veulent vraiment du changement pour notre avenir et et pour les générations futures.,Oui,"Mes amis sont tous du même avis, nous avons la vingtaine, travaillons depuis l'âge de nos 16ans.  Nous voyons que plus le temps passe plus la vie est compliqué quelques soit la classe sociale ( je ne n'inclut pas tout nos cher politiciens bien sûr !).",Oui,"Je pense qu'avec un peu de temps et le soutien de tous les Français , la France va pouvoir enfin avancer avec Mme Le Pen.",I think Mr Macron faces the French will surely wake up and vote Mrs Le Pen if they really want change for our future and for future generations.,"My friends are all of the same opinion, we have the twenties, working since the age of our 16ans.  We see that the more time passes more life is complicated few or social class (I do not include all our dear politicians of course!).","I think that with a little time and support of all French people, France will be able to finally move forward with Mrs Le Pen.",,,
865,6181409133,156443487,2017-05-04 10:23:12,2017-05-04 10:26:35,Oui,Le Pen,Oui,,Je ne sais pas,,Marine Le Pen,,Le Pen,"Le pen, pour rendre la france au francais",Oui,Nous avons la meme facon de penser,Oui,Il y a trop d'injustice a changer notamment envers les emmigres.,"The pen, to make the French in france",We have the same way of thinking,There are too many injustice has change especially to emmigres.,,,
866,6181408705,156443487,2017-05-04 10:21:19,2017-05-04 10:27:30,Oui,Fillon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Son projet est le plus cohérent.,Oui,Pour faire barrage au F.N.,Oui,C'est le meilleur choix possible.,His project is the most consistent.,To the dam F.N.,It is the best choice possible.,,,
867,6181407899,156443487,2017-05-04 10:22:26,2017-05-04 10:23:30,Oui,,Non,,Je ne sais pas,,,,,,,,,,,,,,,
868,6181406863,156443487,2017-05-04 10:21:54,2017-05-04 10:23:07,Non,Le Pen,Non,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
869,6181406425,156443487,2017-05-04 10:20:38,2017-05-04 10:22:35,Non,,Je ne sais pas,,Pas sûr,,Marine Le Pen,,,,,,,,,,,,,
870,6181406263,156443487,2017-05-04 10:20:46,2017-05-04 10:23:03,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,,,,,,,
871,6181406164,156443487,2017-05-04 10:20:53,2017-05-04 10:22:43,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,,,,,,,
872,6181405858,156443487,2017-05-04 10:21:01,2017-05-04 10:24:05,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Macron ne parle que de chiffre ( il ferais un bon banquier mais pas un président) ,Non,Non car selon eu le FN est une partie politique du racisme ,Oui,Le programme proposé m'intéresse ,Macron talking about figure (it'd a good banker but not a president) ,No because that had the FN is a political party of racism ,The proposed programme I ,,,
873,6181405450,156443487,2017-05-04 10:20:06,2017-05-04 10:21:31,Non,,Autre (veuillez préciser),Je ne suis pas inscrite,Autre (veuillez préciser),Je ne suis pas inscrite,Marine Le Pen,,,,,,,,,,,I am not registered,I am not registered,
874,6181405032,156443487,2017-05-04 10:19:21,2017-05-04 10:25:52,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Je pense que sa sera macron car malgre c'est erreur du passé il a un bon programme ,Non,Il veulent voter le pen car il pensent que macron est 2eme hollande mais je pense pas il croivent que le pen va nous sortir de la dete française,Oui,Il vera de son mieu on est des.humain apres tout ,I think his will because despite macron is error past he has a good program ,He want to vote the pen because it think macron is 2nd holland but I think it croivent that the pen will leave the French well-functioning,It will be better is its des.humain after all ,,,
875,6181404739,156443487,2017-05-04 10:19:28,2017-05-04 10:25:12,Oui,Poutou,Oui,,Très sûr,,Marine Le Pen,,Macron,Macron car les gens vois marine le Pen comme une rasicte ,Oui,Il sont d'accord avec moi mais se ne sont pas mais vote qui vont changer le chose ,Oui,Oui car elle veut changer les chose alors que macon s'en fiche ,Macron because people see Marine Le Pen as a rasicte ,"He agreed with me, but are not but vote that will change the thing ",Yes because she wants to change the thing while macon cares ,,,
876,6181404717,156443487,2017-05-04 10:19:46,2017-05-04 10:20:57,Non,Le Pen,Non,,Je ne sais pas,,Marine Le Pen,,,,,,,,,,,,,
877,6181403816,156443487,2017-05-04 10:19:25,2017-05-04 10:21:55,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Car les médias et la télévision en générale est pour lui et ça se voit d'une manière quasi grossière.,Oui,Nous avons le même point de vue mais des amis à moi ne penser pas comme cela il y a quelques années. ,Oui,Car je pense que cela peut briser un peu les règles du jeu et faire avance la machine imposante qu'est la france,Because the media and television in general is for him and it is in a way almost coarse.,We have the same point of view but friends to me not thinking as a few years. ,Because I think it can break a little rules of the game and to advance the large machine that is the france,,,
878,6181403346,156443487,2017-05-04 10:18:58,2017-05-04 10:23:01,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Les francais ont peur du FN donc ils voteront macron par defaut,Oui,Ils pensent la meme chose que moi sa sera des votes par defaut pour faire barrage au FN,Oui,Mme le pen connait bien ses propos macron se n'est que la suite de la politique d'hollande alors pourquoi pas essayer le FN sa ne poura pas etre pire de toute facon,The French are afraid of FN so they vote by default macron,They think the same thing that I will be its votes for the dam that FN,Ms. pen knows well what macron is is that the result of the policy of holland then why not try the FN may not be its worst of any way,,,
879,6181402999,156443487,2017-05-04 10:18:53,2017-05-04 10:21:12,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Car elle a une bonne avenir pour la France ,Oui,Oui,Oui,Oui,Because it has a good future for France ,Yes,Yes,,,
880,6181402500,156443487,2017-05-04 10:18:10,2017-05-04 10:22:02,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Macron puisque le fron national ne gagnera pas autrement se serait plus que dramatique pour la france mais pas seulement,Oui,Ils pensent la meme chose le front national ne passeras pas ,Non,Je voulais tout d'abbord voter pour melanchon je vais voter pour macron par obligation ,Macron as the national frontiers not otherwise would win more than dramatic for france but not only,They think the same thing the National Front not smite ,I wanted to abbord vote for melanchon I'll vote for macron obligation ,,,
881,6181402115,156443487,2017-05-04 10:17:19,2017-05-04 10:18:43,Non,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
882,6181400693,156443487,2017-05-04 10:16:40,2017-05-04 10:19:58,Oui,Melenchon,Oui,,Cela dépend du candidat,,Blanc,Aucun des deux serais pour moi un bon président,Macron,Je pense que ce sera Macron car la plupart des personnes qui vont voter pour lui le feront uniquement pour faire barrage au FN ,Oui,Oui nous avons les mêmes point de vu comme beaucoup dentre nous ,Oui,Au premier tour j'avais sélectionner jen un melenchon il semblais être le meilleure candidat pour cette élections ,I think this will be Macron because most people who will vote for him will only make the FN dam ,Yes we have the same point of view as we have many ,At first round I select Chien-jen a melenchon it seemed to be the best candidate for this election ,,,None of the two would be for me a good president
883,6181400679,156443487,2017-05-04 10:16:23,2017-05-04 10:17:59,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
884,6181400568,156443487,2017-05-04 10:16:30,2017-05-04 10:22:21,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Marine le pen sera présidente car son programme est beaucoup plus complet que celui de macron. Nous avons essayer tous les régimes sauf celui de lextreme droite. A leur actuel les français non plus rien a perdre mais tous a gagner. Mr macron est juste un pantin qui veux gouverner un pays qui au fure et mesure du temps se detruit. Il nest pas du tous a la hauteur. Cest encore un gamin qui pense quaux riches.,Oui,Mes amis pensent la même chose car nous voyons la réaliter en face. Nous venons de famille modeste et nous savons que si macron passe nous allons encore plus perdre notre pouvoir dachat,Oui,Oui marine le pen est le meilleur choix que lon puisse faire elle nest pas du tous comme son pere. On la dis raciste alors que non. Les medias nous font croire se quils veulent ,"Navy thinks President because his program is much more comprehensive than the macron. We try all schemes except that lextreme right. At their current French not nothing to lose but all was win. Mr macron is just a puppet who want to govern a country that fractions and measurement time is destroyed. It is not all has the height. Its still a kid who thinks, rich.",My friends think the same thing because we see the réaliter opposite. We have modest family and we know that if macron password we will still lose our power Pan-Asian,"Yes, the pen is the best choice lon can do that is not all as his father. It say racist while not. The media make us believe they want to be ",,,
885,6181399111,156443487,2017-05-04 10:14:52,2017-05-04 10:18:27,Oui,,Non,,Très sûr,,Emmanuel Macron,,Macron,Je pense que sa sera Macron car Marine le pen est un danger pour la france.,Oui,Oui il pense la même chose ,Oui,Il n'est pas pas racistes des musulmans,I think his will because Macron Marine pen is a danger to france.,Yes he thinks the same thing ,It is not racist Muslims,,,
886,6181396610,156443487,2017-05-04 10:13:26,2017-05-04 10:14:49,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,,Oui,,Oui,,,,,,,
887,6181393352,156443487,2017-05-04 10:10:18,2017-05-04 10:16:16,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,"E. Macron a été plus convaincant lors du débat.    Je ne voterai jamais pour le parti du Front Nationnal, qui prône avant tout (et ce même la France) l'antisémitisme, la ségrégation et le racisme !! ",Oui,"Même point de vue pour l'ensemble de mes proches.     M. Lepen ne doit pas être au pouvoir, ou la nation est en grave danger !!!",Oui,"A mon sens, E. Macron ne se focalisera pas sur la déportation massive et ségrégation raciale contrairement à M. Lepen, qui elle envenime les valeurs de la République dont la fraternité.","E. Macron was more convincing debate.    I never vote for the party of the National Front, which advocates before (and even France) anti-Semitism, segregation and racism!! ","Even point of view for all my relatives.     Mr. Lepen should not be in power, or the nation is in grave danger !!!","In my opinion, E. Macron will focus not on the mass deportation and racial segregation unlike Mr. Lepen, which aggravates the values of the Republic whose brotherhood.",,,
888,6181391844,156443487,2017-05-04 10:07:45,2017-05-04 10:10:47,Oui,Le Pen,Je ne sais pas,,Cela dépend du candidat,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
889,6181391760,156443487,2017-05-04 10:08:24,2017-05-04 10:09:32,Non,Melenchon,Je ne sais pas,,Je ne sais pas,,Emmanuel Macron,,,,,,,,,,,,,
890,6181391279,156443487,2017-05-04 10:03:59,2017-05-04 10:09:04,Non,Le Pen,Non,,Pas sûr,,Marine Le Pen,,,,,,,,,,,,,
891,6181390801,156443487,2017-05-04 10:06:00,2017-05-04 10:09:08,Non,Macron,Je ne sais pas,,Cela dépend du candidat,,Blanc,Permie,,,,,,,,,,,,Permie
892,6181389337,156443487,2017-05-04 10:06:10,2017-05-04 10:08:26,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Elle a tous ce qu'il faut et je veut pas être encore dans la merde 5 ans de plus,Oui,Tous,Oui,Il faut que sa change,It has all what it takes and I want to still be in the shit 5 years older,All,It must change its,,,
893,6181389161,156443487,2017-05-04 10:06:26,2017-05-04 10:08:52,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Un gros barrage médiatique contre lepen,Oui,Oui il pensent pariel,Oui,Oui il faut un changement radical ,A large media dam against lepen,Yes he think pariel,Yes it is a radical change ,,,
894,6181387546,156443487,2017-05-04 10:04:35,2017-05-04 10:05:58,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,,,,,,,
895,6181387511,156443487,2017-05-04 10:04:16,2017-05-04 10:06:53,Oui,Melenchon,Oui,,Pas sûr,,Blanc,Aucun des deux ne mérite ,Le Pen,,Oui,,Non,,,,,,,None of the two merit 
896,6181387351,156443487,2017-05-04 10:03:52,2017-05-04 10:15:00,Oui,Fillon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Parce que Macron a un projet et Marine ces projets son floux et ne sont pas concret à,Oui,Mes amis sont d accord avec moi car on pense que la plupart des projets de marine ne sont pas bien et elle fait que inciter la haine a la France en partageant la France et en nous sortant de l Europe. C est ce qui fait que on prend partie a Macron,Oui,Je le pense car marine ne ferra rien de bon pour la France et voté pour Macron est la seul solution que j ai la France n a pas besoin de se divisé,Because Macron has a project and Marine projects its clarity and are not concrete,My friends are d agree with me because we think that most marine projects are not well and that encourage hatred has France sharing France and outgoing us l Europe. C is that it takes party Macron,I think because marine will nothing good for France and voted for Macron is the only solution that France jai na not need to split,,,
897,6181386976,156443487,2017-05-04 10:03:42,2017-05-04 10:05:02,Non,Le Pen,Autre (veuillez préciser),Pas inscrit car déménagement ,Pas sûr,,Marine Le Pen,,,,,,,,,,,Not registered as moving ,,
898,6181386319,156443487,2017-05-04 10:03:00,2017-05-04 10:04:56,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Non,,,,,,,,,
899,6181384848,156443487,2017-05-04 10:01:48,2017-05-04 10:05:07,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Car les Francais n'ont malheureusement pas le cran de voter Le Pen par peur du changement ,Oui,Car on a les memes opinions ,Oui,Car elle va faire du changement qui piur moi devait être fait depuis longtemps ,Because the French have unfortunately not the guts to vote Le Pen by fear of change ,Caron has the same opinions ,Because it will change that for me was long ,,,
900,6181383955,156443487,2017-05-04 10:00:41,2017-05-04 10:04:10,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,,Non,,Oui,,,,,,,
901,6181383041,156443487,2017-05-04 10:00:01,2017-05-04 10:10:14,Oui,Melenchon,Autre (veuillez préciser),Deja voté,Très sûr,,Marine Le Pen,,Le Pen,,Oui,Le fait de voir un banquier au pouvoir est impensable. La France deviendrais une usine a monnaie ou les pauvres n'auront plus de pouvoir d'achat au profit de l'enrichissement des riches. C'est pour ca que je penses que les francais vont faire passer Marine Le Pen meme si elle n'a pas forcement de bonnes ideologies.,Oui,"Le bon choix je sais pas, mais en tout cas le meilleur pour les classe moyennes et les pauvres.",,The fact see a banker in power is unthinkable. France would be a plant has currency or the poor will purchasing power to enrichment of the rich. It is for this that I think the French will be Marine Le Pen even if it has not necessarily good ideologies.,"The choice I know not good, but in any case the best for middle class and poor.",Already voted,,
902,6181381038,156443487,2017-05-04 09:58:36,2017-05-04 10:01:04,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,"Plus éligible, plus de confiance, politique vers l'Europe",Non,,Oui,,"More eligible, more confidence, political to Europe",,,,,
903,6181379851,156443487,2017-05-04 09:57:16,2017-05-04 09:58:29,Oui,Melenchon,Oui,,Très sûr,,Blanc,Vote blanc,,,,,,,,,,,,White Vote
904,6181379661,156443487,2017-05-04 09:56:29,2017-05-04 09:58:49,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
905,6181378806,156443487,2017-05-04 09:56:25,2017-05-04 09:57:34,Non,Macron,Non,,Cela dépend du candidat,,Emmanuel Macron,,,,,,,,,,,,,
906,6181378226,156443487,2017-05-04 09:55:57,2017-05-04 09:57:20,Non,,Non,,Pas sûr,,Blanc,Psq ,,,,,,,,,,,,Psq 
907,6181377929,156443487,2017-05-04 09:55:32,2017-05-04 09:56:46,Non,Fillon,Je ne sais pas,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
908,6181377705,156443487,2017-05-04 09:54:32,2017-05-04 09:57:10,Non,Le Pen,Non,,Pas sûr,,Blanc,Personne,,,,,,,,,,,,Nobody
909,6181377698,156443487,2017-05-04 09:55:31,2017-05-04 10:00:48,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Je pense que c'est Macron il et plus crédible que marine le Pen   Marine Le Pen toenologues toujours le mm discours.,Oui,Tout mes amis souhaite vote Macron pour une France meilleur.   Ils pensent tous qu'elle fait des promesses pour rien ,Oui,Oui je pense Macron dans ce qu il dis et credible. De plus il ne souhaite pas retirer les euros.   Marine promet du grand n'importe importe quoi.,I think Macron and more credible than Marine Le Pen Marine Le Pen toenologues still mm speech.,All my friends would vote Macron for a France better.   They all think it promises for nothing ,Yes I think Macron in this that say and credible. Moreover it does not wish to withdraw euros.   Navy promises great any anything.,,,
910,6181376013,156443487,2017-05-04 09:53:27,2017-05-04 09:55:28,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,,,,,,,
911,6181375522,156443487,2017-05-04 09:53:42,2017-05-04 09:54:35,Oui,Fillon,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
912,6181374812,156443487,2017-05-04 09:52:42,2017-05-04 09:53:56,Non,Le Pen,Je ne sais pas,,Je ne sais pas,,Marine Le Pen,,,,,,,,,,,,,
913,6181373938,156443487,2017-05-04 09:51:48,2017-05-04 09:53:09,Non,,Autre (veuillez préciser),Je ni comprend rien a la politique ,Je ne sais pas,,Marine Le Pen,,,,,,,,,,,I nor nothing has the policy includes ,,
914,6181373728,156443487,2017-05-04 09:51:44,2017-05-04 09:54:02,Oui,Dupont-Aignan,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Macron de fait descendre et pense à l'économie seulement il n'est pas crédible,Non,Peur que Marine le Pen déclenche une guerre civil,Oui,,Macron down and think of the economy just is not credible,Fear that Marine Le Pen triggers a civil war,,,,
915,6181372329,156443487,2017-05-04 09:49:29,2017-05-04 10:02:49,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,"Macaron, car je pense qu'il n'y a pas assez de public avec Marine. Que la France n'est pas un pays que de français, il y a beaucoup d'autres citoyens dont les parents sont étrangers et que personne n'est assez fou pour faire retourner sa famille dans le pays qu'ils ont quitté pour différentes raisons valables.",Oui,,Non,"Parce qu'on c'est toujours fait avoir au paravent, je ne voit pas pourquoi sa changerait. Ils faut juste accepter et éviter de ce faire avoir par le plus vicieux.","Button, because I think there is not enough public with Marine. That France is not a country that French, there are many other citizens whose parents are foreign and that no one is crazy enough to return to his family in the country they have left for various valid reasons.",,"Because we always have to fold, I do not see why his change. They should just accept and avoid this to have the most vicious.",,,
916,6181372306,156443487,2017-05-04 09:50:40,2017-05-04 09:51:44,Non,Le Pen,Oui,,Pas sûr,,Marine Le Pen,,,,,,,,,,,,,
917,6181369016,156443487,2017-05-04 09:47:04,2017-05-04 09:48:47,Non,Macron,Je ne sais pas,,Je ne sais pas,,Emmanuel Macron,,,,,,,,,,,,,
918,6181366932,156443487,2017-05-04 09:41:46,2017-05-04 09:53:47,Oui,Melenchon,Oui,,Autre (veuillez préciser),J'ai fai mon choix,Blanc,Le deux ne vau pas la peine,Macron,Parce que c le préfère des français.il est pour les riches ,Oui,Pareil,Non,Parce que Martin est un voleur et il ve changé trop de chose ,Because c prefers français.il is for the rich ,Such,Because Martin is a thief and ve changed too many things ,,I have is my choice,The two not unravel the penalty
919,6181366146,156443487,2017-05-04 09:45:31,2017-05-04 09:47:03,Oui,,,,,,,,,,,,,,,,,,,
920,6181365226,156443487,2017-05-04 09:43:38,2017-05-04 09:45:24,Non,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
921,6181364051,156443487,2017-05-04 09:42:53,2017-05-04 09:46:29,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Programme plus pertinent candidat impartial et qui ce concentre sur les vrai problème de la France ,Oui,Lecture du programme et débat présidentiel ,Oui,Oui ,Program more relevant candidate impartial and that focuses on the real problem of France ,Reading program and presidential debate ,Yes ,,,
922,6181362991,156443487,2017-05-04 09:41:34,2017-05-04 09:48:59,Oui,Dupont-Aignan,Autre (veuillez préciser),K,Pas sûr,,Marine Le Pen,,Macron,"Macron est assez intelligent pour etre ni de la gauche ni de la droite et réunir le plus de monde à voter pour lui, de plus etre centriste permet à tous de sentir une part de vérité dans son discours, en appuyant cela on peut également dire qu il a été banquier chez rochill il sait donc gérer l'économie (soit disant) ",Non,"Non mes amis pensent que Macron saurait vraiment géré l'économie, ce que je ne pense pas du tout ",Oui,"Nouvelle perspective, femme au pouvoir, changement, idées interessantes","Macron is intelligent enough to be or the left or the right and meet more people to vote for him, be more centrist allows all feel a part of truth in his speech, supporting it can also say that it was banker in rochill knows therefore manage the economy (is saying) ","Not my friends think Macron can really managed the economy, which I do not think any ","New perspective, woman in power, change, ideas interesting",K,,
923,6181360895,156443487,2017-05-04 09:38:41,2017-05-04 14:55:53,Oui,,Non,,Je ne sais pas,,Marine Le Pen,,,,,,,,,,,,,
924,6181360661,156443487,2017-05-04 09:39:38,2017-05-04 09:45:28,Non,,,,,,,,Macron,Macron va gagner avec 60% des voix a cause des entreprises et des immigrés ,Oui,,,,Macron will win with 60% of the vote because of businesses and immigrants ,,,,,
925,6181356108,156443487,2017-05-04 09:36:54,2017-05-04 09:42:01,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Marine Le Pen   Car elle as de très bonne idée qui peuve change pas mal de choses et rendre la france au français elle a la tête sur les épaules elle c'est très bien ce que les français on besoin et feras en sorte de remonter le pays de toute les manniere qui sois ,Oui,Il sont du même avis car il sauve qu'elle et la seul à pouvoir fait en sorte que les choses change ,Oui,Marine Le pen et la seul qui veux fait en sorte que les probleme de la france ce règle elle et la seul à les affronter de face et elle n'a pas peur de safirmer ,Marine Le Pen because it got very good idea which can change a lot of things and make the French france it has the head on the shoulders it is very well what the French we need and do so to any manniere am ,There are of the same opinion because it saves and the only power to ensure that things change ,The Navy pen and only want to ensure that the problem of the france this rule and the only face face and it has not afraid of safirmer ,,,
926,6181355235,156443487,2017-05-04 09:36:15,2017-05-04 09:37:54,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,Front républicain,Oui,Même chose: front républicain,Oui,Budget,Republican Front,Same thing: Republican Front,Estimates,,,
927,6181352547,156443487,2017-05-04 09:33:28,2017-05-04 09:34:53,Non,Melenchon,Non,,Pas sûr,,Blanc,Toujours la même chose ,,,,,,,,,,,,Always the same thing 
928,6181348444,156443487,2017-05-04 09:29:51,2017-05-04 09:32:00,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Non,,Oui,,,,,,,
929,6181346610,156443487,2017-05-04 09:27:35,2017-05-04 09:29:33,Non,,Je ne sais pas,,Cela dépend du candidat,,Marine Le Pen,,,,,,,,,,,,,
930,6181345010,156443487,2017-05-04 09:26:29,2017-05-04 09:28:43,Oui,Melenchon,Oui,,Cela dépend du candidat,,Marine Le Pen,,Le Pen,,Non,,Oui,,,,,,,
931,6181344250,156443487,2017-05-04 09:26:02,2017-05-04 09:27:22,Non,Melenchon,Je ne sais pas,,Je ne sais pas,,Emmanuel Macron,,,,,,,,,,,,,
932,6181342299,156443487,2017-05-04 09:24:57,2017-05-04 09:25:44,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
933,6181342169,156443487,2017-05-04 09:22:59,2017-05-04 09:38:11,Oui,Melenchon,Oui,,Je ne sais pas,,Blanc,Mélenchon président !!! ,Macron,Je suis mariée à un Tunisien et je ne voterais en aucun cas LE PEN ! J'espère que MACRON passera mais je ne suis pas plus enthousiaste non plus ! ,Non,Nous évitons de parler politique entre amis ... À la base nous pensions fortement que MR MÉLENCHON aurai eu cette fois ci sa chance ,Oui,,I'm married to a Tunisian and I vote no LE PEN! I hope that MACRON will but I am not more enthusiastic either! ,We avoid talking politics between friends ... At the base we strongly that MR MÉLENCHON have had this time his luck ,,,,Melenchon president !!! 
934,6181342143,156443487,2017-05-04 09:23:38,2017-05-04 09:31:49,Oui,Le Pen,Oui,,Pas sûr,,Marine Le Pen,,Macron,Les francais n'ont toujours pas compris que Marine le Pen est le bon choix pour le pays,Oui,"Il ont compris qui sauvera la France, ils sont déçu par la gauche et par la droite alors ils tentent autre chose.",Non,"Il n'a pas assez de compétences pour diriger le pays, il va mener les français à l'insécurité, et à la pauvreté.",The French have still not understood that Marine Le Pen is the right choice for the country,"He understood that save France, they are disappointed by the left and the right then they try something else.","He did not enough skills to run the country, it will lead the French insecurity, and poverty.",,,
935,6181338821,156443487,2017-05-04 09:21:46,2017-05-04 09:25:20,Oui,Melenchon,Oui,,Je ne sais pas,,Blanc,Blanc,Macron,Je pense que Macron a un programme concret et claire contrairement à LePen ,Oui,Car ils sont du Même avis que moi,Non,Je n'est aucune confiance aux deux candidats,I think Macron has a concrete program and clear unlike LePen ,Because they are Even notice that I,I is no confidence to both candidates,,,Blanc
936,6181335326,156443487,2017-05-04 09:18:38,2017-05-04 09:20:49,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Le Pen ,Oui,Oui,Oui,Oui,The Pen ,Yes,Yes,,,
937,6181331555,156443487,2017-05-04 09:15:59,2017-05-04 09:17:13,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
938,6181330423,156443487,2017-05-04 09:12:55,2017-05-04 09:15:52,Non,,Non,,Je ne sais pas,,Emmanuel Macron,,,,,,,,,,,,,
939,6181328530,156443487,2017-05-04 09:13:27,2017-05-04 09:15:42,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Marine le pen car elle est plus honnête que mr macron ,Oui,Oui ils pensent la même choses que moi ,Oui,Car marine le pen va remettre la France en  ordre ,Marine pen because it is more honest than mr macron ,Yes they feel the same things that I ,Because marine pen will put France in order ,,,
940,6181322737,156443487,2017-05-04 09:08:55,2017-05-04 09:09:47,,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
